<com.fasterxml.jackson.core.io.IOContext: boolean isResourceManaged()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.io.IOContext: boolean isResourceManaged()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.io.MergedStream: void close()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.io.MergedStream: void close()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.io.UTF32Reader: void close()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.io.UTF32Reader: void close()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: void release()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: void release()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.io.IOContext: void releaseTokenBuffer(char[])>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.io.IOContext: void releaseTokenBuffer(char[])>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: void release()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: void release()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.io.IOContext: void releaseReadIOBuffer(byte[])>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.io.IOContext: void releaseReadIOBuffer(byte[])>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.util.TextBuffer: void releaseBuffers()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.util.TextBuffer: void releaseBuffers()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.io.IOContext: void releaseNameCopyBuffer(char[])>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.io.IOContext: void releaseNameCopyBuffer(char[])>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.base.ParserBase: com.fasterxml.jackson.core.json.JsonReadContext getParsingContext()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.base.ParserBase: com.fasterxml.jackson.core.json.JsonReadContext getParsingContext()>;java.lang.Class.useCaches - 1
<java.lang.Character: java.lang.Character valueOf(char)>;java.lang.Class.initted - 0
<java.lang.Character: java.lang.Character valueOf(char)>;java.lang.Class.useCaches - 1
<java.lang.Character: java.lang.Character valueOf(char)>;l0 - 2147483647
<java.lang.Object: void <init>()>;java.lang.Class.initted - 0
<java.lang.Object: void <init>()>;java.lang.Class.useCaches - 1
<java.lang.Character: boolean isISOControl(char)>;java.lang.Class.initted - 0
<java.lang.Character: boolean isISOControl(char)>;java.lang.Class.useCaches - 1
<java.lang.Integer: java.lang.String toHexString(int)>;java.lang.Class.initted - 0
<java.lang.Integer: java.lang.String toHexString(int)>;java.lang.Class.useCaches - 1
<java.lang.Integer: java.lang.String toHexString(int)>;l0 - 2147483647
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String _parseAposName()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String _parseAposName()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String addName(int[],int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String addName(int[],int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String addName(int[],int,int)>;lastQuadBytes - 2147483647
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String addName(int[],int,int)>;qlen - 2147483647
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String parseEscapedName(int[],int,int,int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String parseEscapedName(int[],int,int,int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String parseEscapedName(int[],int,int,int,int)>;qlen - 2147483647
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String findName(int,int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String findName(int,int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String findName(int,int,int)>;lastQuadBytes - 2147483647
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String parseName(int,int,int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String parseName(int,int,int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String parseName(int,int,int,int)>;lastQuadBytes - 2147483647
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String parseMediumName2(int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: java.lang.String parseMediumName2(int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int _padLastQuad(int,int)>;bytes - 2147483647
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int _padLastQuad(int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int _padLastQuad(int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int _padLastQuad(int,int)>;q - 2147483647
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String findName(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String findName(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String findName(int)>;q1 - 2147483647
<com.fasterxml.jackson.core.json.DupDetector: boolean isDup(java.lang.String)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.DupDetector: boolean isDup(java.lang.String)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.util.TextBuffer: void clearSegments()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.util.TextBuffer: void clearSegments()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.util.TextBuffer: char[] buf(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.util.TextBuffer: char[] buf(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.util.TextBuffer: char[] buf(int)>;needed - 2147483647
<com.fasterxml.jackson.core.base.ParserBase: com.fasterxml.jackson.core.JsonToken resetFloat(boolean,int,int,int)>;expLen - 2147483647
<com.fasterxml.jackson.core.base.ParserBase: com.fasterxml.jackson.core.JsonToken resetFloat(boolean,int,int,int)>;fractLen - 2147483647
<com.fasterxml.jackson.core.base.ParserBase: com.fasterxml.jackson.core.JsonToken resetFloat(boolean,int,int,int)>;intLen - 2147483647
<com.fasterxml.jackson.core.base.ParserBase: com.fasterxml.jackson.core.JsonToken resetFloat(boolean,int,int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.base.ParserBase: com.fasterxml.jackson.core.JsonToken resetFloat(boolean,int,int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.base.ParserBase: com.fasterxml.jackson.core.JsonToken resetFloat(boolean,int,int,int)>;negative - 2147483647
<com.fasterxml.jackson.core.base.ParserMinimalBase: void _reportMissingRootWS(int)>;ch - 2147483647
<com.fasterxml.jackson.core.base.ParserMinimalBase: void _reportMissingRootWS(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.base.ParserMinimalBase: void _reportMissingRootWS(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int _decodeUtf8_2(int)>;c - 2147483647
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int _decodeUtf8_2(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int _decodeUtf8_2(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int _decodeUtf8_3fast(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int _decodeUtf8_3fast(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int _decodeUtf8_3(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int _decodeUtf8_3(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int _decodeUtf8_4(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int _decodeUtf8_4(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: void _checkMatchEnd(java.lang.String,int,int)>;ch - 2147483647
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: void _checkMatchEnd(java.lang.String,int,int)>;i - 2147483647
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: void _checkMatchEnd(java.lang.String,int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: void _checkMatchEnd(java.lang.String,int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: void _reportInvalidToken(java.lang.String)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: void _reportInvalidToken(java.lang.String)>;java.lang.Class.useCaches - 1
<java.lang.Class: boolean desiredAssertionStatus()>;java.lang.Class.initted - 0
<java.lang.Class: boolean desiredAssertionStatus()>;java.lang.Class.useCaches - 1
<java.lang.Class: void <clinit>()>;java.lang.Class.initted - 0
<java.lang.Class: void <clinit>()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.base.ParserMinimalBase: void _reportError(java.lang.String,java.lang.Object,java.lang.Object)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.base.ParserMinimalBase: void _reportError(java.lang.String,java.lang.Object,java.lang.Object)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: int _decodeCharForError(int)>;firstByte - 2147483647
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: int _decodeCharForError(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: int _decodeCharForError(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: void _reportInvalidOther(int)>;mask - 2147483647
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: void _reportInvalidInitial(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: void _reportInvalidInitial(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: void _reportInvalidInitial(int)>;mask - 2147483647
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: void _skipComment()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: void _skipComment()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: boolean _skipYAMLComment()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: boolean _skipYAMLComment()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: java.lang.String _parseAposName()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: java.lang.String _parseAposName()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: int[] _growArrayBy(int[],int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: int[] _growArrayBy(int[],int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: int[] _growArrayBy(int[],int)>;more - 2147483647
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: java.lang.String addName(int[],int,int)>;lastQuadBytes - 2147483647
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: java.lang.String addName(int[],int,int)>;qlen - 2147483647
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: java.lang.String findName(int,int,int)>;lastQuadBytes - 2147483647
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: java.lang.String parseName(int,int,int,int)>;lastQuadBytes - 2147483647
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: int pad(int,int)>;bytes - 2147483647
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: int pad(int,int)>;q - 2147483647
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: java.lang.String parseEscapedName(int[],int,int,int,int)>;qlen - 2147483647
<com.fasterxml.jackson.core.json.UTF8DataInputJsonParser: int _decodeUtf8_2(int)>;c - 2147483647
<com.fasterxml.jackson.core.util.TextBuffer: char[] carr(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.util.TextBuffer: char[] carr(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.util.TextBuffer: char[] carr(int)>;len - 2147483647
<com.fasterxml.jackson.core.io.UTF32Reader: int read(char[],int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.io.UTF32Reader: int read(char[],int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.io.UTF32Reader: int read(char[],int,int)>;start - 2147483647
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: void _skipComment()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: void _skipComment()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: boolean _skipYAMLComment()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: boolean _skipYAMLComment()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: int _hashToIndex(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: int _hashToIndex(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket: java.lang.String has(char[],int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket: java.lang.String has(char[],int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket: java.lang.String has(char[],int,int)>;len - 2147483647
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket: java.lang.String has(char[],int,int)>;start - 2147483647
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: java.lang.String _findSymbol2(char[],int,int,com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: java.lang.String _findSymbol2(char[],int,int,com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: java.lang.String _findSymbol2(char[],int,int,com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket)>;len - 2147483647
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: java.lang.String _findSymbol2(char[],int,int,com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$Bucket)>;start - 2147483647
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: java.lang.String _addSymbol(char[],int,int,int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: java.lang.String _addSymbol(char[],int,int,int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: java.lang.String _addSymbol(char[],int,int,int,int)>;len - 2147483647
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: java.lang.String _addSymbol(char[],int,int,int,int)>;start - 2147483647
<com.fasterxml.jackson.core.util.TextBuffer: char[] getCurrentSegment()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.util.TextBuffer: char[] getCurrentSegment()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.util.TextBuffer: char[] getTextBuffer()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.util.TextBuffer: char[] getTextBuffer()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.util.TextBuffer: int getTextOffset()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.util.TextBuffer: int getTextOffset()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.DupDetector: void <init>(java.lang.Object)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.DupDetector: void <init>(java.lang.Object)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.JsonStreamContext: void <init>()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.JsonStreamContext: void <init>()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.DupDetector: void reset()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.DupDetector: void reset()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: void _matchToken2(java.lang.String,int)>;i#1 - 2147483647
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: void _matchToken2(java.lang.String,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: void _matchToken2(java.lang.String,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: void _checkMatchEnd(java.lang.String,int,int)>;c - 2147483647
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: void _checkMatchEnd(java.lang.String,int,int)>;i - 2147483647
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: void _checkMatchEnd(java.lang.String,int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: void _checkMatchEnd(java.lang.String,int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: void _reportInvalidToken(java.lang.String)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: void _reportInvalidToken(java.lang.String)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: char getNextChar(java.lang.String,com.fasterxml.jackson.core.JsonToken)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: char getNextChar(java.lang.String,com.fasterxml.jackson.core.JsonToken)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: char _verifyNoLeadingZeroes()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: char _verifyNoLeadingZeroes()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: com.fasterxml.jackson.core.JsonToken _handleInvalidNumberStart(int,boolean)>;ch - 0
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: com.fasterxml.jackson.core.JsonToken _handleInvalidNumberStart(int,boolean)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: com.fasterxml.jackson.core.JsonToken _handleInvalidNumberStart(int,boolean)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.ReaderBasedJsonParser: com.fasterxml.jackson.core.JsonToken _handleInvalidNumberStart(int,boolean)>;negative - 2147483647
<com.fasterxml.jackson.core.io.ContentReference: void <init>(boolean,java.lang.Object)>;isContentTextual - 2147483647
<com.fasterxml.jackson.core.JsonLocation: void <init>(com.fasterxml.jackson.core.io.ContentReference,long,long,int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.JsonLocation: void <init>(com.fasterxml.jackson.core.io.ContentReference,long,long,int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.exc.StreamReadException: void <init>(com.fasterxml.jackson.core.JsonParser,java.lang.String)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.exc.StreamReadException: void <init>(com.fasterxml.jackson.core.JsonParser,java.lang.String)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.StreamReadCapability: void <init>(java.lang.String,int,boolean)>;defaultState - 2147483647
<com.fasterxml.jackson.core.StreamReadCapability: void <init>(java.lang.String,int,boolean)>;l2 - 2147483647
<com.fasterxml.jackson.core.util.TextBuffer: void append(java.lang.String,int,int)>;len - 2147483647
<com.fasterxml.jackson.core.util.TextBuffer: void append(java.lang.String,int,int)>;this._currentSize - 2147483647
<java.lang.StringBuilder: void <init>(int)>;l1 - 2147483647
<java.lang.StringBuilder: java.lang.StringBuilder append(char[],int,int)>;l2 - 2147483647
<java.lang.Integer: void <init>(int)>;java.lang.Class.initted - 0
<java.lang.Integer: void <init>(int)>;java.lang.Class.useCaches - 1
<java.lang.Integer: void <init>(int)>;l0.value - 2147483647
<java.lang.Integer: void <init>(int)>;l1 - 2147483647
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String findName(int,int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String findName(int,int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String findName(int,int,int)>;q3 - 2147483647
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String findName(int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String findName(int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String findName(int,int)>;q2 - 2147483647
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: int calcHash(int[],int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: int calcHash(int[],int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: int calcHash(int[],int)>;qlen - 2147483647
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: int _calcOffset(int)>;hash - 2147483647
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: int _calcOffset(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: int _calcOffset(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: boolean _verifyLongName(int[],int,int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: boolean _verifyLongName(int[],int,int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: boolean _verifyLongName(int[],int,int)>;qlen - 2147483647
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String _findSecondary(int,int,int[],int)>;hash - 2147483647
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String _findSecondary(int,int,int[],int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String _findSecondary(int,int,int[],int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String _findSecondary(int,int,int[],int)>;origOffset - 2147483647
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String _findSecondary(int,int,int[],int)>;qlen - 2147483647
<com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase: void _reportInvalidInitial(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase: void _reportInvalidInitial(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase: void _reportInvalidInitial(int)>;mask - 2147483647
<com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase: void _reportInvalidOther(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase: void _reportInvalidOther(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase: void _reportInvalidOther(int)>;mask - 2147483647
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String addName(java.lang.String,int[],int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String addName(java.lang.String,int[],int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.ByteQuadsCanonicalizer: java.lang.String addName(java.lang.String,int[],int)>;qlen - 2147483647
<com.fasterxml.jackson.core.json.async.NonBlockingJsonParserBase: java.lang.String _findName(int,int,int)>;lastQuadBytes - 2147483647
<java.lang.Throwable: void <init>(java.lang.String)>;java.lang.Class.initted - 0
<java.lang.Throwable: void <init>(java.lang.String)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int nextByte()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: int nextByte()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: void _reportInvalidOther(int)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: void _reportInvalidOther(int)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: void _reportInvalidOther(int)>;mask - 2147483647
<com.fasterxml.jackson.core.io.MergedStream: void _free()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.io.MergedStream: void _free()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: void _skipLine()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.json.UTF8StreamJsonParser: void _skipLine()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.io.UTF32Reader: void freeBuffers()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.io.UTF32Reader: void freeBuffers()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: boolean maybeDirty()>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: boolean maybeDirty()>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$TableInfo: void <init>(com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$TableInfo: void <init>(com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: void mergeChild(com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$TableInfo)>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer: void mergeChild(com.fasterxml.jackson.core.sym.CharsToNameCanonicalizer$TableInfo)>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.io.IOContext: void _verifyRelease(char[],char[])>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.io.IOContext: void _verifyRelease(char[],char[])>;java.lang.Class.useCaches - 1
<com.fasterxml.jackson.core.util.BufferRecycler: void releaseCharBuffer(int,char[])>;ix - 2147483647
<com.fasterxml.jackson.core.util.BufferRecycler: void releaseCharBuffer(int,char[])>;java.lang.Class.initted - 0
<com.fasterxml.jackson.core.util.BufferRecycler: void releaseCharBuffer(int,char[])>;java.lang.Class.useCaches - 1
